row,Period,Năm,Tháng,BU,GEO,Province2,Product,Brand Lv1,Brand Lv2,Price Class,Qty,Revenue
184191,2021-04,2021,4,Phong Vu,Miền Bắc 2,Nam Dinh,Laptop,Asus,Asus,<8M,8,51459740
184192,2021-04,2021,4,Phong Vu,Miền Bắc 2,Nam Dinh,Laptop,Asus,Asus,12M - 14M,2,21352727
184193,2021-04,2021,4,Phong Vu,Miền Bắc 2,Nam Dinh,Laptop,Asus,Asus,16M - 20M,6,90354546
184194,2021-04,2021,4,Phong Vu,Miền Bắc 2,Quang Binh,Laptop,Asus,Asus,<8M,3,19063635
184195,2021-04,2021,4,Phong Vu,Miền Bắc 2,Quang Binh,Laptop,Asus,Asus,10M - 12M,2,20709091
184196,2021-04,2021,4,Phong Vu,Miền Bắc 2,Quang Binh,Laptop,Asus,Asus,12M - 14M,8,84290908
184197,2021-04,2021,4,Phong Vu,Miền Bắc 2,Quang Binh,Laptop,Asus,Asus,16M - 20M,9,144572727
184198,2021-04,2021,4,Phong Vu,Miền Bắc 2,Quang Tri,Laptop,Asus,Asus,<8M,12,77851656
184199,2021-04,2021,4,Phong Vu,Miền Bắc 2,Quang Tri,Laptop,Asus,Asus,>25M,2,44890910
184200,2021-04,2021,4,Phong Vu,Miền Bắc 2,Quang Tri,Laptop,Asus,Asus,12M - 14M,2,21072727
184201,2021-04,2021,4,Phong Vu,Miền Bắc 2,Thai Binh,Laptop,Asus,Asus,<8M,3,19281818
184202,2021-04,2021,4,Phong Vu,Miền Bắc 2,Thai Binh,Laptop,Asus,Asus,12M - 14M,4,45440000
184203,2021-04,2021,4,Phong Vu,Miền Bắc 2,Thai Binh,Laptop,Asus,Asus,16M - 20M,4,63187878
184204,2021-04,2021,4,Phong Vu,Miền Bắc 2,Thai Binh,Laptop,Asus,Asus,20M - 25M,3,62700000
184205,2021-04,2021,4,Phong Vu,Miền Bắc 2,Thai Binh,Laptop,Asus,Asus,8M - 10M,6,47763636
184206,2021-04,2021,4,Phong Vu,Miền Bắc 2,Thanh Hoa,Laptop,Asus,Asus,<8M,6,37945454
184207,2021-04,2021,4,Phong Vu,Miền Bắc 2,Thanh Hoa,Laptop,Asus,Asus,>25M,0,0
184208,2021-04,2021,4,Phong Vu,Miền Bắc 2,Thanh Hoa,Laptop,Asus,Asus,10M - 12M,3,30627273
184209,2021-04,2021,4,Phong Vu,Miền Bắc 2,Thanh Hoa,Laptop,Asus,Asus,12M - 14M,2,21254545
184210,2021-04,2021,4,Phong Vu,Miền Bắc 2,Thanh Hoa,Laptop,Asus,Asus,16M - 20M,6,91500000
184211,2021-04,2021,4,Phong Vu,Miền Bắc 2,Thanh Hoa,Laptop,Asus,Asus,20M - 25M,4,79054546
184212,2021-04,2021,4,Phong Vu,Miền Bắc 2,Thanh Hoa,Laptop,Asus,Asus,8M - 10M,9,71918181
184213,2021-04,2021,4,Phong Vu,Miền Trung,Binh Dinh,Laptop,Asus,Asus,<8M,4,25952672
184214,2021-04,2021,4,Phong Vu,Miền Trung,Binh Dinh,Laptop,Asus,Asus,10M - 12M,1,9672727
184215,2021-04,2021,4,Phong Vu,Miền Trung,Binh Dinh,Laptop,Asus,Asus,12M - 14M,8,85260608
184216,2021-04,2021,4,Phong Vu,Miền Trung,Binh Dinh,Laptop,Asus,Asus,16M - 20M,2,28854546
184217,2021-04,2021,4,Phong Vu,Miền Trung,Binh Dinh,Laptop,Asus,Asus,20M - 25M,3,58245455
184218,2021-04,2021,4,Phong Vu,Miền Trung,Binh Dinh,Laptop,Asus,Asus,8M - 10M,6,47400000
184219,2021-04,2021,4,Phong Vu,Miền Trung,Da Nang,Laptop,Asus,Asus,<8M,12,76598182
184220,2021-04,2021,4,Phong Vu,Miền Trung,Da Nang,Laptop,Asus,Asus,>25M,8,210836364
184221,2021-04,2021,4,Phong Vu,Miền Trung,Da Nang,Laptop,Asus,Asus,10M - 12M,6,58437910
184222,2021-04,2021,4,Phong Vu,Miền Trung,Da Nang,Laptop,Asus,Asus,12M - 14M,4,44616364
184223,2021-04,2021,4,Phong Vu,Miền Trung,Da Nang,Laptop,Asus,Asus,16M - 20M,6,89124546
184224,2021-04,2021,4,Phong Vu,Miền Trung,Da Nang,Laptop,Asus,Asus,20M - 25M,2,37618182
184225,2021-04,2021,4,Phong Vu,Miền Trung,Da Nang,Laptop,Asus,Asus,8M - 10M,9,80398236
184226,2021-04,2021,4,Phong Vu,Miền Trung,Dak Nong,Laptop,Asus,Asus,<8M,4,25418182
184227,2021-04,2021,4,Phong Vu,Miền Trung,Dak Nong,Laptop,Asus,Asus,16M - 20M,2,28963636
184228,2021-04,2021,4,Phong Vu,Miền Trung,Dak Nong,Laptop,Asus,Asus,8M - 10M,6,46585239
184229,2021-04,2021,4,Phong Vu,Miền Trung,Dak Lak,Laptop,Asus,Asus,<8M,9,58418181
184230,2021-04,2021,4,Phong Vu,Miền Trung,Dak Lak,Laptop,Asus,Asus,>25M,4,97236364
184231,2021-04,2021,4,Phong Vu,Miền Trung,Dak Lak,Laptop,Asus,Asus,10M - 12M,4,36000000
184232,2021-04,2021,4,Phong Vu,Miền Trung,Dak Lak,Laptop,Asus,Asus,12M - 14M,24,254618180
184233,2021-04,2021,4,Phong Vu,Miền Trung,Dak Lak,Laptop,Asus,Asus,14M - 16M,2,26209091
184234,2021-04,2021,4,Phong Vu,Miền Trung,Dak Lak,Laptop,Asus,Asus,16M - 20M,4,62265092
184235,2021-04,2021,4,Phong Vu,Miền Trung,Dak Lak,Laptop,Asus,Asus,20M - 25M,4,81563636
184236,2021-04,2021,4,Phong Vu,Miền Trung,Dak Lak,Laptop,Asus,Asus,8M - 10M,4,31963636
184237,2021-04,2021,4,Phong Vu,Miền Trung,Gia Lai,Laptop,Asus,Asus,<8M,18,114054546
184238,2021-04,2021,4,Phong Vu,Miền Trung,Gia Lai,Laptop,Asus,Asus,10M - 12M,8,82836364
184239,2021-04,2021,4,Phong Vu,Miền Trung,Gia Lai,Laptop,Asus,Asus,12M - 14M,8,85260608
184240,2021-04,2021,4,Phong Vu,Miền Trung,Gia Lai,Laptop,Asus,Asus,16M - 20M,12,177155844
184241,2021-04,2021,4,Phong Vu,Miền Trung,Gia Lai,Laptop,Asus,Asus,20M - 25M,4,75236364
184242,2021-04,2021,4,Phong Vu,Miền Trung,Gia Lai,Laptop,Asus,Asus,8M - 10M,9,72327273
184243,2021-04,2021,4,Phong Vu,Miền Trung,Kon Tum,Laptop,Asus,Asus,<8M,2,13315152
184244,2021-04,2021,4,Phong Vu,Miền Trung,Kon Tum,Laptop,Asus,Asus,14M - 16M,4,51600000
184245,2021-04,2021,4,Phong Vu,Miền Trung,Kon Tum,Laptop,Asus,Asus,16M - 20M,2,29072728
184246,2021-04,2021,4,Phong Vu,Miền Trung,Kon Tum,Laptop,Asus,Asus,20M - 25M,4,70872728
184247,2021-04,2021,4,Phong Vu,Miền Trung,Kon Tum,Laptop,Asus,Asus,8M - 10M,8,64654544
184248,2021-04,2021,4,Phong Vu,Miền Trung,Khanh Hoa,Laptop,Asus,Asus,<8M,4,25171486
184249,2021-04,2021,4,Phong Vu,Miền Trung,Khanh Hoa,Laptop,Asus,Asus,12M - 14M,3,32336364
184250,2021-04,2021,4,Phong Vu,Miền Trung,Khanh Hoa,Laptop,Asus,Asus,16M - 20M,9,134100000
184251,2021-04,2021,4,Phong Vu,Miền Trung,Khanh Hoa,Laptop,Asus,Asus,8M - 10M,9,71719941
184252,2021-04,2021,4,Phong Vu,Miền Trung,Lam Dong,Laptop,Asus,Asus,<8M,6,39763635
184253,2021-04,2021,4,Phong Vu,Miền Trung,Lam Dong,Laptop,Asus,Asus,12M - 14M,4,44209090
184254,2021-04,2021,4,Phong Vu,Miền Trung,Lam Dong,Laptop,Asus,Asus,14M - 16M,8,99200000
184255,2021-04,2021,4,Phong Vu,Miền Trung,Lam Dong,Laptop,Asus,Asus,16M - 20M,6,93763636
184256,2021-04,2021,4,Phong Vu,Miền Trung,Lam Dong,Laptop,Asus,Asus,20M - 25M,12,222938181
184257,2021-04,2021,4,Phong Vu,Miền Trung,Ninh Thuan,Laptop,Asus,Asus,<8M,8,51563636
184258,2021-04,2021,4,Phong Vu,Miền Trung,Ninh Thuan,Laptop,Asus,Asus,12M - 14M,4,42145454
184259,2021-04,2021,4,Phong Vu,Miền Trung,Ninh Thuan,Laptop,Asus,Asus,16M - 20M,6,91756364
184260,2021-04,2021,4,Phong Vu,Miền Trung,Ninh Thuan,Laptop,Asus,Asus,20M - 25M,2,34036364
184261,2021-04,2021,4,Phong Vu,Miền Trung,Ninh Thuan,Laptop,Asus,Asus,8M - 10M,8,64654544
184262,2021-04,2021,4,Phong Vu,Miền Trung,Phu Yen,Laptop,Asus,Asus,<8M,6,39436365
184263,2021-04,2021,4,Phong Vu,Miền Trung,Phu Yen,Laptop,Asus,Asus,12M - 14M,4,42872728
184264,2021-04,2021,4,Phong Vu,Miền Trung,Phu Yen,Laptop,Asus,Asus,16M - 20M,9,132831819
184265,2021-04,2021,4,Phong Vu,Miền Trung,Phu Yen,Laptop,Asus,Asus,20M - 25M,6,111763635
184266,2021-04,2021,4,Phong Vu,Miền Trung,Quang Ngai,Laptop,Asus,Asus,<8M,8,50836364
184267,2021-04,2021,4,Phong Vu,Miền Trung,Quang Ngai,Laptop,Asus,Asus,12M - 14M,3,31609092
184268,2021-04,2021,4,Phong Vu,Miền Trung,Quang Ngai,Laptop,Asus,Asus,16M - 20M,4,57854546
184269,2021-04,2021,4,Phong Vu,Miền Trung,Quang Ngai,Laptop,Asus,Asus,20M - 25M,4,94305456
184270,2021-04,2021,4,Phong Vu,Miền Trung,Quang Nam,Laptop,Asus,Asus,<8M,3,19500000
184271,2021-04,2021,4,Phong Vu,Miền Trung,Quang Nam,Laptop,Asus,Asus,10M - 12M,4,36218182
184272,2021-04,2021,4,Phong Vu,Miền Trung,Quang Nam,Laptop,Asus,Asus,12M - 14M,12,124893507
184273,2021-04,2021,4,Phong Vu,Miền Trung,Quang Nam,Laptop,Asus,Asus,14M - 16M,3,44154546
184274,2021-04,2021,4,Phong Vu,Miền Trung,Quang Nam,Laptop,Asus,Asus,16M - 20M,9,134795454
184275,2021-04,2021,4,Phong Vu,Miền Trung,Quang Nam,Laptop,Asus,Asus,20M - 25M,2,37248485
184276,2021-04,2021,4,Phong Vu,Miền Trung,Quang Nam,Laptop,Asus,Asus,8M - 10M,2,16163636
184277,2021-04,2021,4,Phong Vu,Miền Trung,Hue,Laptop,Asus,Asus,<8M,12,75898407
184278,2021-04,2021,4,Phong Vu,Miền Trung,Hue,Laptop,Asus,Asus,10M - 12M,0,0
184279,2021-04,2021,4,Phong Vu,Miền Trung,Hue,Laptop,Asus,Asus,12M - 14M,5,52563636
184280,2021-04,2021,4,Phong Vu,Miền Trung,Hue,Laptop,Asus,Asus,14M - 16M,6,78763635
184281,2021-04,2021,4,Phong Vu,Miền Trung,Hue,Laptop,Asus,Asus,16M - 20M,12,179236364
184282,2021-04,2021,4,Phong Vu,Miền Trung,Hue,Laptop,Asus,Asus,20M - 25M,9,167416365
184283,2021-04,2021,4,Phong Vu,Miền Trung,Hue,Laptop,Asus,Asus,8M - 10M,5,39400000
184284,2021-04,2021,4,Phong Vu,Tây Nam Bộ,An Giang,Laptop,Asus,Asus,<8M,8,49927272
184285,2021-04,2021,4,Phong Vu,Tây Nam Bộ,An Giang,Laptop,Asus,Asus,>25M,4,93842424
184286,2021-04,2021,4,Phong Vu,Tây Nam Bộ,An Giang,Laptop,Asus,Asus,10M - 12M,9,86372727
184287,2021-04,2021,4,Phong Vu,Tây Nam Bộ,An Giang,Laptop,Asus,Asus,12M - 14M,4,51701092
184288,2021-04,2021,4,Phong Vu,Tây Nam Bộ,An Giang,Laptop,Asus,Asus,16M - 20M,7,111423375
184289,2021-04,2021,4,Phong Vu,Tây Nam Bộ,An Giang,Laptop,Asus,Asus,20M - 25M,8,143442424
184290,2021-04,2021,4,Phong Vu,Tây Nam Bộ,An Giang,Laptop,Asus,Asus,8M - 10M,6,49185477
184291,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Bac Lieu,Laptop,Asus,Asus,<8M,2,12563636
184292,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Bac Lieu,Laptop,Asus,Asus,>25M,2,59981818
184293,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Bac Lieu,Laptop,Asus,Asus,12M - 14M,4,42145454
184294,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Bac Lieu,Laptop,Asus,Asus,14M - 16M,2,25800000
184295,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Bac Lieu,Laptop,Asus,Asus,16M - 20M,8,120654544
184296,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Ben Tre,Laptop,Asus,Asus,<8M,6,39327273
184297,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Ben Tre,Laptop,Asus,Asus,>25M,6,136309092
184298,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Ben Tre,Laptop,Asus,Asus,12M - 14M,6,64036365
184299,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Ben Tre,Laptop,Asus,Asus,20M - 25M,2,39981818
184300,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Ben Tre,Laptop,Asus,Asus,8M - 10M,3,24245454
184301,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Ca Mau,Laptop,Asus,Asus,<8M,6,39218181
184302,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Ca Mau,Laptop,Asus,Asus,>25M,2,48618182
184303,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Ca Mau,Laptop,Asus,Asus,10M - 12M,3,31063635
184304,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Ca Mau,Laptop,Asus,Asus,12M - 14M,2,21072728
184305,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Ca Mau,Laptop,Asus,Asus,16M - 20M,2,31981818
184306,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Can Tho,Laptop,Asus,Asus,<8M,6,39218181
184307,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Can Tho,Laptop,Asus,Asus,>25M,0,0
184308,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Can Tho,Laptop,Asus,Asus,12M - 14M,6,63218181
184309,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Can Tho,Laptop,Asus,Asus,16M - 20M,6,90490908
184310,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Can Tho,Laptop,Asus,Asus,20M - 25M,4,79963636
184311,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Can Tho,Laptop,Asus,Asus,8M - 10M,6,46281819
184312,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Dong Thap,Laptop,Asus,Asus,<8M,6,38784580
184313,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Dong Thap,Laptop,Asus,Asus,>25M,2,44527272
184314,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Dong Thap,Laptop,Asus,Asus,10M - 12M,2,19290910
184315,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Dong Thap,Laptop,Asus,Asus,16M - 20M,9,137746752
184316,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Dong Thap,Laptop,Asus,Asus,20M - 25M,4,81272728
184317,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Hau Giang,Laptop,Asus,Asus,<8M,6,38127273
184318,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Hau Giang,Laptop,Asus,Asus,16M - 20M,3,47372727
184319,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Kien Giang,Laptop,Asus,Asus,<8M,6,39218181
184320,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Kien Giang,Laptop,Asus,Asus,12M - 14M,4,44961818
184321,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Kien Giang,Laptop,Asus,Asus,16M - 20M,16,242348052
184322,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Kien Giang,Laptop,Asus,Asus,20M - 25M,8,167200000
184323,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Kien Giang,Laptop,Asus,Asus,8M - 10M,2,16163636
184324,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Long An,Laptop,Asus,Asus,<8M,33,219881046
184325,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Long An,Laptop,Asus,Asus,>25M,8,179563636
184326,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Long An,Laptop,Asus,Asus,10M - 12M,2,20709090
184327,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Long An,Laptop,Asus,Asus,12M - 14M,9,102304308
184328,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Long An,Laptop,Asus,Asus,14M - 16M,6,77700000
184329,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Long An,Laptop,Asus,Asus,16M - 20M,16,245749090
184330,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Long An,Laptop,Asus,Asus,20M - 25M,16,311796364
184331,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Soc Trang,Laptop,Asus,Asus,<8M,9,60463635
184332,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Soc Trang,Laptop,Asus,Asus,12M - 14M,2,21072728
184333,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Soc Trang,Laptop,Asus,Asus,16M - 20M,9,130434546
184334,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Soc Trang,Laptop,Asus,Asus,20M - 25M,6,116400000
184335,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Tien Giang,Laptop,Asus,Asus,<8M,6,39218182
184336,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Tien Giang,Laptop,Asus,Asus,>25M,1,22718182
184337,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Tien Giang,Laptop,Asus,Asus,10M - 12M,8,82836364
184338,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Tien Giang,Laptop,Asus,Asus,12M - 14M,2,20345455
184339,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Tien Giang,Laptop,Asus,Asus,16M - 20M,6,92722728
184340,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Tien Giang,Laptop,Asus,Asus,20M - 25M,6,115745454
184341,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Tien Giang,Laptop,Asus,Asus,8M - 10M,2,15800000
184342,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Tra Vinh,Laptop,Asus,Asus,<8M,12,78981819
184343,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Tra Vinh,Laptop,Asus,Asus,>25M,3,66790908
184344,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Tra Vinh,Laptop,Asus,Asus,12M - 14M,8,85018180
184345,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Tra Vinh,Laptop,Asus,Asus,16M - 20M,4,60372804
184346,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Tra Vinh,Laptop,Asus,Asus,20M - 25M,4,77327272
184347,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Tra Vinh,Laptop,Asus,Asus,8M - 10M,8,59636364
184348,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Vinh Long,Laptop,Asus,Asus,<8M,6,37090910
184349,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Vinh Long,Laptop,Asus,Asus,>25M,4,104000000
184350,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Vinh Long,Laptop,Asus,Asus,12M - 14M,9,95918181
184351,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Vinh Long,Laptop,Asus,Asus,16M - 20M,15,230147727
184352,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Vinh Long,Laptop,Asus,Asus,20M - 25M,8,145745456
184353,2021-04,2021,4,Phong Vu,Tây Nam Bộ,Vinh Long,Laptop,Asus,Asus,8M - 10M,8,62254544
184354,2021-04,2021,4,Phong Vu,Đông Nam Bộ,Ba Ria - Vung Tau,Laptop,Dell,Dell,>25M,2,68372728
184355,2021-04,2021,4,Phong Vu,Đông Nam Bộ,Ba Ria - Vung Tau,Laptop,Dell,Dell,12M - 14M,6,67036365
184356,2021-04,2021,4,Phong Vu,Đông Nam Bộ,Ba Ria - Vung Tau,Laptop,Dell,Dell,16M - 20M,21,317906133
184357,2021-04,2021,4,Phong Vu,Đông Nam Bộ,Ba Ria - Vung Tau,Laptop,Dell,Dell,20M - 25M,3,60545454
184358,2021-04,2021,4,Phong Vu,Đông Nam Bộ,Binh Duong,Laptop,Dell,Dell,>25M,3,89904546
184359,2021-04,2021,4,Phong Vu,Đông Nam Bộ,Binh Duong,Laptop,Dell,Dell,12M - 14M,8,87615584
184360,2021-04,2021,4,Phong Vu,Đông Nam Bộ,Binh Duong,Laptop,Dell,Dell,14M - 16M,4,49818182
184361,2021-04,2021,4,Phong Vu,Đông Nam Bộ,Binh Duong,Laptop,Dell,Dell,16M - 20M,9,140569301
184362,2021-04,2021,4,Phong Vu,Đông Nam Bộ,Binh Duong,Laptop,Dell,Dell,20M - 25M,9,183488181
184363,2021-04,2021,4,Phong Vu,Đông Nam Bộ,Binh Phuoc,Laptop,Dell,Dell,12M - 14M,8,87927272
184364,2021-04,2021,4,Phong Vu,Đông Nam Bộ,Binh Phuoc,Laptop,Dell,Dell,16M - 20M,6,91945454
184365,2021-04,2021,4,Phong Vu,Đông Nam Bộ,Binh Phuoc,Laptop,Dell,Dell,20M - 25M,20,396981820
184366,2021-04,2021,4,Phong Vu,Đông Nam Bộ,Binh Thuan,Laptop,Dell,Dell,12M - 14M,8,91078788
184367,2021-04,2021,4,Phong Vu,Đông Nam Bộ,Binh Thuan,Laptop,Dell,Dell,16M - 20M,12,198981819
184368,2021-04,2021,4,Phong Vu,Đông Nam Bộ,Dong Nai,Laptop,Dell,Dell,>25M,4,114296970
184369,2021-04,2021,4,Phong Vu,Đông Nam Bộ,Dong Nai,Laptop,Dell,Dell,10M - 12M,2,19036364
184370,2021-04,2021,4,Phong Vu,Đông Nam Bộ,Dong Nai,Laptop,Dell,Dell,12M - 14M,4,45000000
184371,2021-04,2021,4,Phong Vu,Đông Nam Bộ,Dong Nai,Laptop,Dell,Dell,16M - 20M,8,123358546
184372,2021-04,2021,4,Phong Vu,Đông Nam Bộ,Dong Nai,Laptop,Dell,Dell,20M - 25M,16,316200000
184373,2021-04,2021,4,Phong Vu,Đông Nam Bộ,Dong Nai,Laptop,Dell,Dell,8M - 10M,2,13088090
184374,2021-04,2021,4,Phong Vu,Đông Nam Bộ,Tay Ninh,Laptop,Dell,Dell,12M - 14M,2,20881818
184375,2021-04,2021,4,Phong Vu,Đông Nam Bộ,Tay Ninh,Laptop,Dell,Dell,16M - 20M,2,29072727
184376,2021-04,2021,4,Phong Vu,Đông Nam Bộ,Tay Ninh,Laptop,Dell,Dell,20M - 25M,6,116672727
184377,2021-04,2021,4,Phong Vu,HCM,Ho Chi Minh,Laptop,Dell,Dell,>25M,2,55436364
184378,2021-04,2021,4,Phong Vu,HCM,Ho Chi Minh,Laptop,Dell,Dell,10M - 12M,2,20372728
184379,2021-04,2021,4,Phong Vu,HCM,Ho Chi Minh,Laptop,Dell,Dell,12M - 14M,63,701018181
184380,2021-04,2021,4,Phong Vu,HCM,Ho Chi Minh,Laptop,Dell,Dell,14M - 16M,4,46001796
184381,2021-04,2021,4,Phong Vu,HCM,Ho Chi Minh,Laptop,Dell,Dell,16M - 20M,57,888192297
184382,2021-04,2021,4,Phong Vu,HCM,Ho Chi Minh,Laptop,Dell,Dell,20M - 25M,20,398641148
184383,2021-04,2021,4,Phong Vu,HN,Ha Noi,Laptop,Dell,Dell,>25M,14,397065454
184384,2021-04,2021,4,Phong Vu,HN,Ha Noi,Laptop,Dell,Dell,10M - 12M,4,42360000
184385,2021-04,2021,4,Phong Vu,HN,Ha Noi,Laptop,Dell,Dell,12M - 14M,18,197400000
184386,2021-04,2021,4,Phong Vu,HN,Ha Noi,Laptop,Dell,Dell,14M - 16M,6,87223908
184387,2021-04,2021,4,Phong Vu,HN,Ha Noi,Laptop,Dell,Dell,16M - 20M,50,773470174
184388,2021-04,2021,4,Phong Vu,HN,Ha Noi,Laptop,Dell,Dell,20M - 25M,15,301123920
184389,2021-04,2021,4,Phong Vu,HN,Ha Noi,Laptop,Dell,Dell,8M - 10M,2,17272727
184390,2021-04,2021,4,Phong Vu,Miền Bắc 1,Bac Giang,Laptop,Dell,Dell,12M - 14M,8,91018182
184391,2021-04,2021,4,Phong Vu,Miền Bắc 1,Bac Giang,Laptop,Dell,Dell,16M - 20M,4,63600000
184392,2021-04,2021,4,Phong Vu,Miền Bắc 1,Bac Kan,Laptop,Dell,Dell,10M - 12M,3,28410000
184393,2021-04,2021,4,Phong Vu,Miền Bắc 1,Bac Ninh,Laptop,Dell,Dell,>25M,6,158636364
184394,2021-04,2021,4,Phong Vu,Miền Bắc 1,Bac Ninh,Laptop,Dell,Dell,16M - 20M,8,135195152
184395,2021-04,2021,4,Phong Vu,Miền Bắc 1,Bac Ninh,Laptop,Dell,Dell,20M - 25M,12,238527273
184396,2021-04,2021,4,Phong Vu,Miền Bắc 1,Cao Bang,Laptop,Dell,Dell,16M - 20M,3,45518181
184397,2021-04,2021,4,Phong Vu,Miền Bắc 1,Dien Bien,Laptop,Dell,Dell,12M - 14M,6,68127273
184398,2021-04,2021,4,Phong Vu,Miền Bắc 1,Dien Bien,Laptop,Dell,Dell,16M - 20M,3,43609092
184399,2021-04,2021,4,Phong Vu,Miền Bắc 1,Ha Giang,Laptop,Dell,Dell,12M - 14M,12,135163636
184400,2021-04,2021,4,Phong Vu,Miền Bắc 1,Hoa Binh,Laptop,Dell,Dell,12M - 14M,3,32154546
184401,2021-04,2021,4,Phong Vu,Miền Bắc 1,Hoa Binh,Laptop,Dell,Dell,16M - 20M,4,61781818
184402,2021-04,2021,4,Phong Vu,Miền Bắc 1,Lao Cai,Laptop,Dell,Dell,>25M,2,49436364
184403,2021-04,2021,4,Phong Vu,Miền Bắc 1,Lao Cai,Laptop,Dell,Dell,16M - 20M,1,14990909
184404,2021-04,2021,4,Phong Vu,Miền Bắc 1,Phu Tho,Laptop,Dell,Dell,>25M,4,108472728
184405,2021-04,2021,4,Phong Vu,Miền Bắc 1,Phu Tho,Laptop,Dell,Dell,12M - 14M,12,132763635
184406,2021-04,2021,4,Phong Vu,Miền Bắc 1,Phu Tho,Laptop,Dell,Dell,16M - 20M,3,44836365
184407,2021-04,2021,4,Phong Vu,Miền Bắc 1,Quang Ninh,Laptop,Dell,Dell,12M - 14M,9,103281819
184408,2021-04,2021,4,Phong Vu,Miền Bắc 1,Quang Ninh,Laptop,Dell,Dell,16M - 20M,2,30890909
184409,2021-04,2021,4,Phong Vu,Miền Bắc 1,Quang Ninh,Laptop,Dell,Dell,20M - 25M,1,20445455
184410,2021-04,2021,4,Phong Vu,Miền Bắc 1,Son La,Laptop,Dell,Dell,12M - 14M,6,69218181
184411,2021-04,2021,4,Phong Vu,Miền Bắc 1,Son La,Laptop,Dell,Dell,20M - 25M,6,120218181
184412,2021-04,2021,4,Phong Vu,Miền Bắc 1,Thai Nguyen,Laptop,Dell,Dell,12M - 14M,9,99073635
184413,2021-04,2021,4,Phong Vu,Miền Bắc 1,Thai Nguyen,Laptop,Dell,Dell,16M - 20M,4,61781818
184414,2021-04,2021,4,Phong Vu,Miền Bắc 1,Thai Nguyen,Laptop,Dell,Dell,20M - 25M,1,20181818
184415,2021-04,2021,4,Phong Vu,Miền Bắc 1,Tuyen Quang,Laptop,Dell,Dell,16M - 20M,8,123563636
184416,2021-04,2021,4,Phong Vu,Miền Bắc 1,Tuyen Quang,Laptop,Dell,Dell,20M - 25M,6,114490908
